Dataset,Algorithm,Population Length,Generations,Selection Scheme,Selection Candidates,Crossover Scheme,Crossover Probability,Mutation Scheme,Mutation Probability,Replacement Scheme,Time(s),AvgValue,BestAvgValue,BestGeneration,HV,Spread,NumSolutions,Spacing,NumGenerations
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,181.34395551681519,0.5229415853916146,0.6435695459609272,26,1.0,0.9628282786340299,56,0.37620653972092655,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,180.63369941711426,0.5171026506214429,0.6435695459609272,10,1.0,0.9634487642438117,56,0.3852546580405391,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,179.77551102638245,0.5171026506214429,0.6435695459609272,27,1.0,0.9634487642438117,56,0.3852546580405391,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,180.95324659347534,0.5229415853916146,0.6435695459609272,25,1.0,0.9628282786340299,56,0.37620653972092655,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,181.28474020957947,0.5171042211176392,0.6435695459609272,45,1.0,0.96345019987738,55,0.38527045405285565,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,179.14231038093567,0.5171026506214429,0.6435695459609272,24,1.0,0.9634487642438117,56,0.3852546580405391,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,182.008647441864,0.517021669681803,0.6435695459609272,27,1.0,0.9632041691336088,57,0.3846472020450895,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,182.05685710906982,0.5171026506214429,0.6435695459609272,14,1.0,0.9634487642438117,56,0.3852546580405391,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,182.08503651618958,0.5171026506214429,0.6435695459609272,12,1.0,0.9634487642438117,56,0.3852546580405391,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,180.63038611412048,0.5229415853916146,0.6435695459609272,34,1.0,0.9628282786340299,56,0.37620653972092655,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,18.36553168296814,0.4668995613115247,0.6067656868624042,75,0.6868335940375414,0.5779510781096359,30,0.3249956878612694,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,16.38101816177368,0.4632200881185668,0.6222960493239134,1,0.6128945068089806,0.6589436539465753,23,0.3663636607955447,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,18.85759711265564,0.46976582915410187,0.6163638233556484,46,0.8002521929824564,0.5036117832669416,29,0.35646458092240596,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,16.57297134399414,0.5068464115770837,0.596214185611959,51,0.5044163292847503,0.7499172008102177,20,0.3015704041172767,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,16.985941410064697,0.4763797564277579,0.6163664740897563,48,0.606307891669734,0.617863112257119,24,0.31689802379976134,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,18.213893175125122,0.48079041151676444,0.6187922765493619,92,0.727759554042449,0.5901499549738795,29,0.30714035764469944,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,17.790115118026733,0.4469689266025481,0.637498535339845,76,0.7987918660287083,0.5974434073134675,26,0.35541687585509774,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,17.82817029953003,0.4618587496468949,0.617438265868215,8,0.5150469267574531,0.658689381327641,23,0.35273848191180907,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,18.806901931762695,0.48459350146136904,0.5977717321230566,17,0.5605254723346829,0.5735466287597731,31,0.34696322096495696,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,0.05,elitism,17.59942603111267,0.4890918914304301,0.637498535339845,13,0.5962401085756349,0.628070925606319,26,0.3122375431396995,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,18.679399251937866,0.4998845712754339,0.6010593596669975,21,0.6728067108330266,0.7572528188178339,32,0.2760614964706347,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,15.896489143371582,0.5094492207984898,0.6222960493239134,28,0.5793697859158388,0.5237291556891351,21,0.2724669002997187,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,16.060654640197754,0.45720753795782715,0.6218781835132079,74,0.8514713685437368,0.6647499890373384,24,0.4023871355930937,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,17.249593257904053,0.4832164062572754,0.616549012044412,96,0.8000743006993007,0.6108630920816168,26,0.31034929537376527,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,15.358628988265991,0.5177011790041993,0.6095800291469227,43,0.5339443779904307,0.7982675185786867,17,0.2508934204007055,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,17.050976037979126,0.4858920486372568,0.6136660735621515,49,0.543801067353699,0.6148843219683602,25,0.2954473862308923,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,16.257181644439697,0.5107056053685973,0.5939199443379682,30,0.49636309961967867,0.705038914345229,23,0.28422399669255,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,15.144519090652466,0.45642665395219545,0.6435695459609272,60,0.5538526714513556,0.666899487334354,21,0.3559245844119844,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,16.351351261138916,0.4527291501756978,0.6033089226811611,72,0.5051340326340327,0.5579096469067366,24,0.3340634006090916,100
1,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,16.295303106307983,0.47777748731227626,0.6082969424325528,0,0.648144092749356,0.5603754900953011,29,0.34476254831499986,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,83.35569477081299,0.40273870482291435,0.4583357651024096,0,0.1806369033951124,0.6336269103326442,36,0.13285043774743485,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,77.43738770484924,0.3938915899696334,0.4462377867897112,15,0.14521627591760908,0.6838638887472501,36,0.13233381784290163,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,84.30604267120361,0.38719500782433963,0.4580342418531123,46,0.13407106875180846,0.5714726770480909,37,0.1225788644495789,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,75.53045988082886,0.40406253710360396,0.44530524409675276,22,0.12055549736193716,0.6195814027277866,29,0.11467238323328349,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,82.82684922218323,0.39873941568170007,0.45207498212340474,17,0.15929795607712757,0.6779309649704723,38,0.13427931420196126,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,81.28352236747742,0.38855703599809965,0.4457425314374447,94,0.16024927243643503,0.7184536206472615,35,0.13273769257156537,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,82.32414746284485,0.3877865201001993,0.45101161147578456,25,0.13768511645992781,0.6537469283366013,38,0.11791184135003997,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,86.30194115638733,0.39911364764125157,0.45831301836610266,70,0.17523321434560743,0.6575405710866602,35,0.12547106879864095,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,86.99181246757507,0.3993837165440988,0.46058788384886223,19,0.14718799123901427,0.6312243330626077,39,0.12739634373324837,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,86.76750993728638,0.3963018619686361,0.4653273282338925,89,0.21175342598035868,0.5274873346800475,33,0.13956746444569063,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,84.44825506210327,0.3789283216535076,0.45004596261678714,50,0.19977186265778882,0.5697948122114862,55,0.1306334889942296,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,75.24521398544312,0.37100177376103793,0.4451986096834179,50,0.20583577959812038,0.5255054038043789,40,0.13909195065900753,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,78.65520882606506,0.3735796296827975,0.4410131374190237,65,0.17025086303882753,0.6378373474009547,39,0.15273391939933406,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,75.28635883331299,0.3595546208142351,0.4467700935504024,88,0.1535669706985554,0.6801665069678632,35,0.1506530535142417,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,73.43924236297607,0.3730551041486137,0.4279859915606129,79,0.19386296677563425,0.602533452186842,35,0.1273628093114018,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,80.27792119979858,0.37169140836063835,0.44602300435874864,22,0.16981870241450253,0.6412219372038336,48,0.14152068965362075,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,75.61273241043091,0.3738649562342837,0.4454940300006158,40,0.171540723759071,0.638728602869649,47,0.14324524075369297,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,78.95479798316956,0.3782620654667627,0.44472322672716785,13,0.19093293469903064,0.7377400068467643,41,0.11568125248110572,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,76.69924187660217,0.38073473844376166,0.44005195003931236,55,0.18388345891925467,0.6962879987644865,42,0.1328366197334693,100
s2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,71.51546692848206,0.3799532709740456,0.43697175082209305,38,0.1822656710948871,0.7216157459328945,37,0.13872050526830687,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,93.59660840034485,0.3690437300628119,0.4164583009936441,70,0.10389061333850146,0.7699881434743322,25,0.1220467629002052,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,95.11715650558472,0.37090537299471193,0.41012761789762325,57,0.12361027068659697,0.6421475549473487,35,0.11375200781181359,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,94.15292048454285,0.37703809051477416,0.4158733933899351,8,0.08221220668018743,0.6704942829493381,31,0.0906590358994605,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,100.438152551651,0.37157903670878795,0.41769324152509935,12,0.09221160353709071,0.6629555233297713,27,0.09401329514061564,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,84.86769199371338,0.3748541439265867,0.42453524321530617,79,0.0586496421328179,0.7181882455903703,15,0.08512139124037862,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,95.44261980056763,0.36193667742668967,0.41085352476909776,49,0.09162691920857526,0.7277905274699079,26,0.09862750060206382,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,107.3659303188324,0.37161361172171004,0.41331583907953967,94,0.08922765305551733,0.5702648810826088,43,0.10358945167738502,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,95.43238592147827,0.37152201067093027,0.4174354873056899,44,0.154968503646395,0.7250081909839671,27,0.11585858247088167,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,95.81449866294861,0.3823865880097709,0.4204817356365381,75,0.0876693759846166,0.7311837069412453,21,0.09746436088814889,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,93.41918349266052,0.3717628030814849,0.4130449838006635,87,0.11841979851540273,0.6086073699010288,29,0.11520898897049002,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,170.32402753829956,0.36014505231167115,0.6299905413969024,67,0.8400893295301191,0.9649888421801299,33,0.5866388863485851,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,168.32068467140198,0.3439847942617796,0.6092399884970624,97,0.7517412740768005,0.9698825248001189,32,0.6200301292392433,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,167.0285120010376,0.2884972780963524,0.6218781835132079,72,0.8718105140473562,0.9572006572632765,24,0.7081029468166701,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,163.1543848514557,0.290407796112505,0.6435695459609272,78,0.6082885535517116,0.9675136606064942,30,0.7091838735257062,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,169.75868725776672,0.33200220829278815,0.6155341402128941,25,0.6233840172984911,0.963242765202866,27,0.6606250559109719,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,168.41984343528748,0.29213793480429023,0.6435695459609272,73,0.8659705097534048,0.9651485016406803,30,0.6911394335866445,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,168.1991777420044,0.3446603535447653,0.6194458340854588,26,0.8514713685437368,0.9657845425835127,31,0.6027238303310058,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,168.9668550491333,0.27277550856894167,0.6209695286593648,98,0.5032147129186604,0.9644738911329592,25,0.669385647158507,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,170.6357066631317,0.35944089861423734,0.617438265868215,96,0.721610001840265,0.9653806158970711,31,0.5884630487268501,100
1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,167.0839684009552,0.366262681525542,0.6435695459609272,52,0.8935593792172739,0.965662681276463,32,0.5932674363470875,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,530.6912360191345,0.38718711848387927,0.48532342730899636,77,0.3763357727323908,0.965163311973919,96,0.20424874809043456,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,532.3193917274475,0.38800703606534875,0.4911546713967195,97,0.44980223427203647,0.9670262394195984,97,0.2340022897980626,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,531.9907560348511,0.3905471813979591,0.49033349215160416,97,0.4328976713409447,0.9671260955398103,97,0.21683979139912424,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,533.3163163661957,0.3969723334238936,0.4782772397822334,99,0.36766478257604646,0.965844305154794,91,0.20120283061971478,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,528.8514363765717,0.3822280641208623,0.47196404410426634,94,0.35366265927594964,0.9618780339458286,88,0.19511023876505512,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,525.96346783638,0.39594652981648093,0.4820302381092817,99,0.3377151526005916,0.9624515618051488,85,0.19263285515358408,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,533.7331717014313,0.38692514441680287,0.4877006969339193,99,0.35838189903395984,0.960467398727375,83,0.1863711265192332,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,524.3420853614807,0.3927232843033251,0.4829118256313721,97,0.3233152170814324,0.9650563315281061,92,0.17912415888751657,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,521.5001590251923,0.3793190077590769,0.4793221973056431,98,0.4024051522171032,0.9645618533736731,96,0.20433882303980244,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,0.05,elitism,530.6689033508301,0.40571277033646375,0.47681936563977034,89,0.3306923841917995,0.9567757329396335,77,0.16370243617318816,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,918.3709115982056,0.3787230612277417,0.416156334193149,76,0.13303707145219643,0.9612333375492711,44,0.1384674374957352,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,933.5968449115753,0.30861001372121644,0.41176834306545046,1,0.11242887452143667,0.9654564858440943,33,0.1712770688355524,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,974.051717042923,0.3331837934818923,0.4198077229681051,33,0.11954174760969484,0.9482197215100137,26,0.17537794594553352,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,849.0477492809296,0.3021696028466434,0.41996149133921473,67,0.12035470140336244,0.9623344638545879,35,0.15842797471635106,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,947.3898487091064,0.3525816565614094,0.4147089555869197,56,0.09318494151432427,0.9413651720683922,33,0.14237492647695077,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,835.1029670238495,0.3082685268785202,0.4078719863457804,4,0.13240331215090648,0.966497290241632,47,0.16821650049418466,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,918.9885363578796,0.2875320069260605,0.4222171621760922,61,0.11049557399644543,0.9501944666717761,22,0.12999743063988375,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,992.6085336208344,0.3546521914515504,0.4202096773048808,24,0.1165884994351642,0.9330609176588452,33,0.1334720416368939,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,850.2222440242767,0.27865921960833157,0.42754239124714777,28,0.1656786323848515,0.957420806544225,29,0.18618389749126604,100
s3,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,880.8028345108032,0.2885033796852008,0.413637518059494,19,0.15066824221543962,0.9593415449755479,31,0.173287034095505,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,74.44848728179932,0.39623757895004647,0.4700011499414732,29,0.1444400968057601,0.5931045486378783,30,0.13239067205985197,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,76.08273792266846,0.39190401191639285,0.43879110975928287,40,0.1665785550270625,0.6338633240426718,40,0.12479921310139477,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,78.35237121582031,0.3936873350259822,0.4531984937123966,92,0.1415225299603968,0.6364503715567237,35,0.12194787542216114,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,81.90835857391357,0.3918242785952138,0.4555720393548536,63,0.13803024226318697,0.5553253366799463,41,0.11867456155227772,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,76.8423683643341,0.38744659967643275,0.45351322626771295,88,0.14689528871262902,0.6448692810718326,32,0.1278667880367517,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,71.06060886383057,0.38031224256322477,0.46245875797394015,35,0.11432120383389874,0.6836572868425931,32,0.11830454235209181,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,76.33534097671509,0.39576079152514043,0.4487425286701352,92,0.18680946422351757,0.7048686288316346,36,0.13359906475048194,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,87.42369818687439,0.39340321326550204,0.4672921263013731,84,0.16161637792025188,0.7078239923913289,45,0.11329014173128413,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,75.88987684249878,0.39946758310568997,0.44458509396589424,33,0.13530282750956904,0.7026035060169198,32,0.12374759650542619,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,1.0,elitism,77.38795685768127,0.40742437015540894,0.4501087860597478,22,0.10787315045343737,0.6647726655194414,34,0.11119102506988618,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,80.14664244651794,0.38916637235726076,0.44386873685358724,65,0.1324694396581115,0.6564483545730595,32,0.11550071558015317,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,72.3470811843872,0.38704839827792825,0.44983680402417725,37,0.12531689005276117,0.729000556547911,29,0.11066727941612162,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,74.15781378746033,0.39287002855108616,0.45994592341172896,38,0.11812439530953704,0.7371904979058492,26,0.10543312954014052,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,71.13541436195374,0.3753501115599923,0.4399926912941278,12,0.14468392301979416,0.6322705584125922,27,0.1351849974656377,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,69.6968400478363,0.3818302975345547,0.44562354133896565,5,0.12523449145186524,0.6645051982592146,24,0.1258465208131575,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,77.67928767204285,0.37333372993715774,0.44419777056808685,27,0.21621928043447403,0.5342936221031379,29,0.14775472908729356,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,78.16390919685364,0.3891273881742909,0.44704840452125283,84,0.11850721353106047,0.7031948472814523,26,0.09122287209036392,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,82.28768301010132,0.38467408838134515,0.45351661113269776,15,0.16513564637609587,0.5149012079340882,35,0.1349861984137853,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,74.9519579410553,0.38221874123173777,0.4390970479764052,20,0.13802221989816318,0.6503568972849241,24,0.14067099472832845,100
2,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flipeachbit,1.0,elitism,75.56676626205444,0.39900154253393727,0.451888973580297,38,0.14960338470015647,0.6342849563082998,24,0.11762544180189195,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,496.31364369392395,0.3762175230619804,0.4381384985671536,88,0.2715009540671557,0.9670763718393538,53,0.15928292641644426,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,499.0210671424866,0.37732504726263777,0.43846407896795864,65,0.16672539831472924,0.9714268561633445,60,0.15004641163163676,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,501.55508184432983,0.375635139786154,0.4407474089856638,79,0.1936871373833687,0.9707783512026832,60,0.16177490333162356,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,493.6194734573364,0.3661010367237869,0.4403701914945477,99,0.15484714960515913,0.9708713910436955,53,0.14969366245336815,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,491.98941135406494,0.34991479185822444,0.42847223271448714,91,0.1978770040037577,0.9697819211288279,55,0.17043531865845207,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,482.1490912437439,0.36114860920730246,0.4371927046065963,98,0.20320339728649048,0.9698586488965988,61,0.1785101718972401,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,483.72247219085693,0.3613876740129666,0.44272003539686716,96,0.2137697319244376,0.968020764213562,56,0.16358974006175228,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,479.92111825942993,0.34752558156830554,0.4346743661920875,66,0.2800021242978849,0.969945666093556,65,0.21317410621389482,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,497.0403470993042,0.37007519156619645,0.4415774020965583,86,0.16620213887033639,0.9711999067153401,66,0.1492440250761915,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flip1bit,0.05,elitism,482.54744243621826,0.3665463900060502,0.4291278932543438,52,0.16353980257667425,0.9696384557777397,58,0.15157760836106215,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,513.8115904331207,0.39799189128076,0.4874286054336976,94,0.3820399025217399,0.967862224059328,100,0.19764686520748354,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,511.554918050766,0.3802565424018895,0.4752925317870266,99,0.35756573726140845,0.9674591906215317,100,0.2285290077206527,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,517.1553058624268,0.39264966369989657,0.4877937226846657,99,0.39106771200464646,0.9684502953375145,99,0.22082659624810558,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,508.325119972229,0.3739484443900183,0.4776412324621928,95,0.43464399232619977,0.9698712987597241,100,0.2545300260300878,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,511.1807725429535,0.38699931150740435,0.48724292358559135,99,0.3436102817976244,0.9701910520205538,97,0.2257101631614741,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,503.53059434890747,0.38119294509555757,0.4662059623663807,96,0.3761289838890339,0.9671115626450248,100,0.21665037826891922,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,516.5953199863434,0.384877980366921,0.49353892529114796,94,0.3609356600320087,0.9687798594250393,100,0.2238684805865726,100
s2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,512.9564135074615,0.39028662233560263,0.48228733779077454,98,0.41735394568749185,0.9665748991861841,97,0.2261434103219792,100
